,0
tourisme,1.933487863742354
acheteur,1.4516724907124676
public,1.376794317032008
habitat,1.0668905644730753
marché,0.9641784319275165
achat,0.9529647435444684
critère,0.8359576879715075
visiteur,0.8162011562352582
clause,0.776863261936612
touristique,0.7633739299277564
insertion,0.7494396063749533
Lyon,0.7430095145977337
command,0.675382520628628
pratique,0.6741776365617894
ville,0.65704307560435
responsable,0.6492548844950622
mode,0.6465012165590991
site,0.643017382052788
objectif,0.6289953759982879
office,0.6216422625379651
environnemental,0.6173128159230002
rénovation,0.6121395710951589
modèle,0.6060178999337209
être,0.6026189930849812
Étienne,0.5821842707367438
social,0.5786414602129294
exemple,0.5659002081848239
vie,0.5465503803804996
matière,0.5461733442363841
pouvoir,0.5439471897087902
quotidien,0.5437316051710106
densité,0.5422742269621394
personne,0.5415530482284424
festival,0.5336131632858444
projet,0.5239505203945387
offre,0.5225558556089598
Vienne,0.5168335515290406
faire,0.5161714524521762
entreprise,0.5097955454574222
économique,0.5079123302670887
acteur,0.5027151161581983
Saint,0.4999257681107988
agglomération,0.49454499357206777
logement,0.4922105441111028
bien,0.47971246346690305
touriste,0.46944170464330615
métropole,0.4679838724595597
falloir,0.4673573438560185
territoire,0.4659928305200836
nouveau,0.46477299180568543
accompagner,0.46191899478282916
copropriété,0.45945810008219085
Découvrez,0.45374793432745975
domaine,0.45135792260041996
2015,0.44708354183947935
développement,0.4363499945286114
congrès,0.4279814788758912
activité,0.4112272116979128
comportement,0.40849429990138014
accueil,0.40645888228054217
mise,0.40562281235349346
ici,0.40139619461703013
domicile,0.39659801881267387
structure,0.39184448566081653
âgé,0.3917078353734425
femme,0.3783920604078885
répondre,0.37809014170978095
étude,0.3731412898123758
résultat,0.3704933688129548
région,0.3694511184539991
abonner,0.36786647253203897
organisation,0.36744145378222265
fiche,0.36517396835539023
etc,0.361505796279604
notion,0.35974776322743035
lieu,0.3587168477296238
enjeu,0.35430711025232836
qualité,0.35430049788476575
candidat,0.35369124844712907
identifier,0.3526308235626384
état,0.3522586067623614
professionnel,0.3498133151891441
collectivité,0.34816041866452163
Jazz,0.34604836140326717
grand,0.3413523313358628
proposer,0.3391060997750883
patrimoine,0.33883290515597
intégrer,0.33806504559601147
prévisible,0.33769013720671937
venir,0.3349833156421211
solution,0.3337153553583838
lyonnais,0.33288440363286065
enquête,0.33146209673757815
place,0.32928620379555906
alternance,0.32788628910567436
offrir,0.32444241366180215
souhaiter,0.3229717489244377
habitant,0.31931023616328263
séminaire,0.31847092217635686
mettre,0.3151363519943705
comprendre,0.3126921963939097
rapport,0.3118500838221921
Valpré,0.3113414621087449
économie,0.3111768082268248
européen,0.30950886383217413
hui,0.3092184308038424
aujourd,0.3088262107006467
Firminy,0.30806968388867595
produit,0.3062464386731473
beaucoup,0.30564703740657095
service,0.3054629294191835
ensemble,0.30491181724754124
part,0.3046116027329224
animation,0.30169467820218054
expert,0.2966597589181311
innovant,0.29548838925417176
travailler,0.2926618877939372
besoin,0.29050550583661344
potentialité,0.29024507875040134
éco,0.28979254719070585
travail,0.28965762073660584
prendre,0.2896326076418667
novembre,0.28962724777680177
18,0.2886477812655004
sur,0.28857463838963876
expérimentation,0.28620352428628654
maintien,0.2855584405991006
bilan,0.2848206292324665
élément,0.28439747192347276
pradelje,0.2836481068700158
il,0.2832655579660751
niveau,0.2827399563439572
corbusier,0.2818895944989102
développer,0.28118598568092606
centre,0.28074780685491996
dresser,0.2784029378714631
formation,0.27638774699526913
condition,0.27580611700543656
appuyer,0.2738899451952938
MMIe,0.27259981171909264
rencontr,0.2705404781344848
culturel,0.2684459016923436
compte,0.26772103121203583
transmettre,0.2670086236446482
recension,0.2669358443741433
incitation,0.26417039332700665
direction,0.26395586214352734
intérêt,0.26389854435795435
intervenant,0.2631211824364305
international,0.26280601623325905
physique,0.2613104338633812
manière,0.26109326249027637
religieux,0.2599778035383705
jazz,0.25953627105245036
sujet,0.25891473665610865
imbriquer,0.2576916419916715
commande,0.25681604943143915
important,0.25588348575834263
ICI,0.25584063471533725
politique,0.2528234033820844
télécharger,0.25174242741984165
permettre,0.250825465320555
durable,0.25071928775895125
représenter,0.24956008789808057
socioéconomique,0.24789872755385325
type,0.24712937236337523
on,0.24607818347278917
2020,0.2436936038366971
millénaire3,0.24345426797600456
incarner,0.2418899019802146
culturelle,0.2414793419257027
congrégation,0.24057627579711088
année,0.2397530285132902
proposition,0.23927012233220019
octobre,0.2385468921572675
déchet,0.23825849027286514
handicaper,0.23663226771140383
impact,0.2364608615889082
chiffre,0.23641389598805057
infographie,0.23626999369401727
seuil,0.2334706646314582
entretien,0.23319675261736397
piste,0.23317652755887483
endiguer,0.23281227563906182
intéresser,0.23278461320089688
démarche,0.2323092074932587
engager,0.23138585675403164
demande,0.23095649591377573
écologique,0.23067211221397804
filière,0.23057974302724124
national,0.23012688338235968
consommation,0.2295220288698004
jusqu,0.22863095327044294
attirer,0.22809487036374473
Dialogue,0.22790481715243732
commission,0.22785579644953896
Tourisme,0.22669541309468821
égalité,0.22502545238786542
binarité,0.224612360448699
dimension,0.22415386156725003
vis,0.22401913101546206
mesurer,0.22338398363052853
émerge,0.2214234633238923
moyen,0.22047390384034235
transversau,0.22022748756412272
nature,0.219537839913897
téléactivité,0.21899426222812446
industrielle3,0.21899426222812446
fonctionnalité2,0.21899426222812446
mobile5,0.21899426222812446
alimentaires4,0.21899426222812446
grille,0.2185114790543079
an,0.21845798498532296
infrastructure,0.2183827877974579
climat,0.21822015661550087
soutenable,0.21819224781325913
code,0.21612835930035068
