,0
habitat,1.0830840278616503
vie,0.8730772659670791
inclusif,0.8150748282061286
quotidien,0.6334906412444532
mode,0.5621808288031925
habiter,0.5502028295525545
projet,0.5453179384774149
logement,0.5194641313727669
participation,0.4519502048027845
social,0.41888107073985364
pratique,0.405937564315639
CNSA,0.37947310770699394
personne,0.3778132358701211
quartier,0.3766745155943602
comportement,0.370287896055146
fiche,0.3405086235338018
dispositif,0.33480063354246126
monorésidentialité,0.3274821120125509
comprendre,0.3172044455451138
autonomie,0.30144041203144956
individu,0.2813625774887048
jeune,0.28121172823269996
notion,0.27663500011696385
habitant,0.27360213994874505
pradelje,0.27357242924592884
mas,0.2720664704011466
physique,0.27133072271118197
recension,0.2563777368214681
organisation,0.2555707370320639
rapport,0.24812813569451378
imbriquer,0.24654751633301408
situation,0.23974659900167705
socioéconomique,0.23863335082826703
incarner,0.2386179402437949
locataire,0.23387480865715113
participatif,0.23130467806988533
accompagner,0.2283309767730482
émerge,0.22131431012325076
difficulté,0.21977950395345947
Hameau,0.21787874247601452
risque,0.21752136814857229
association,0.21597295292040264
entrée,0.21475229809821011
hlm,0.21433871662504078
ménage,0.2112243384927898
âgé,0.20800757980220272
public,0.20788098040464897
rénovation,0.2075010256071449
il,0.20723982467380905
incitation,0.20446477122665196
condition,0.20329528182320666
etc,0.20295911894197635
exhaustif,0.19986976284090002
ESMS,0.19792326582034372
vivre,0.19594236171676915
handicap,0.19322431781980517
grille,0.19306032313296673
élément,0.19077857734541326
critique,0.18795436653437692
engager,0.18747430574624865
animateur,0.18510919279430194
radicalement,0.18459655082651935
soutenable,0.18396457092821228
Benjamin,0.18326245170131875
somme,0.1832528184118984
travaillej,0.17949036656202672
culturelle,0.17653280024778717
complexité,0.17457805964211856
ce,0.17449430088579548
mission,0.17410687434687674
https,0.1740015635378188
cours,0.17397277138627648
ensemble,0.1732993724595446
couple,0.1694702680842685
sujet,0.16907569964979824
question,0.169048658737856
déplaceje,0.16740851562692144
consommeje,0.16740851562692144
forme,0.1671576267584548
acteur,0.16493604645732438
relier,0.16402989577332908
banlieue,0.16355597647365394
pouvoir,0.16333402800705382
policité,0.16131160771585365
Vaux,0.16131160771585365
AVAS,0.16131160771585365
isolement,0.16053591391965777
disposition,0.1601424779447818
crise,0.15963577635037993
branche,0.15818229260733807
conseil,0.15664784530378695
compil,0.15629217078571825
avoir,0.15550020105349416
Gourgues,0.15492027574779454
faire,0.15469194908902023
déchet,0.15447528070884298
loi,0.15441992406178112
exemple,0.15396587775608167
intéresser,0.15293076826963725
solo,0.15257265714794394
Elan,0.15244962648122867
co,0.1518750617954734
famille,0.15186351198503834
Téléchargez,0.151014465442293
travailler,0.1497920804756084
norme,0.1490630137489191
moyen,0.14902600614410094
engagement,0.1485718059997296
infrastructure,0.1469928426671195
expliquer,0.1466023289986819
Velin,0.14641402116755953
moment,0.14637870614131826
Ti,0.1452524949840097
no,0.14521233383632526
Vaulx,0.14454122933376462
appréhender,0.14453656431679168
Découvrez,0.1430563536766991
