,0
mère,0.28530434826694084
Géniteur,0.261890727245618
Naouri,0.261890727245618
pères,0.261890727245618
fonctionnel,0.26180119097176363
père,0.24875664536690215
géniteur,0.23984784764607409
pédiatre,0.23984784764607409
Aldo,0.23984784764607409
parentalité,0.20236525967280758
maternelle,0.19383415556787098
enfant,0.1780454856966109
un,0.17577160823802898
parental,0.17472885406279928
fonctionnelle,0.17274063461949613
exposé,0.16217839568717585
fonction,0.14862156281206185
souhaitable,0.13331703494600253
illustrer,0.12523209619176784
éclairer,0.12395988042149396
décembre,0.12117550212752072
2004,0.11434700014034278
social,0.10612594409050037
distinguer,0.10474080007202682
conférence,0.10029620914707306
référence,0.09980619709339514
propos,0.09477923559825381
comportement,0.09230412054079885
plan,0.0735777054166592
domaine,0.07167485824767583
cas,0.06789355038403652
étude,0.06670392960360443
donner,0.06334990965166505
