,0
investing,0.47460640233690293
ESS,0.40935605079468207
financement,0.34115697691696245
impact,0.33555006621084493
social,0.1683715727480229
investisseur,0.13542360851760382
investissement,0.12359940697524688
entreprise,0.11433269824039502
rentabilité,0.10284556786722523
structure,0.09883556939574634
secteur,0.09793271310636636
financier,0.09446916758801509
capital,0.08944502972804068
priver,0.08558183224980709
développement,0.08371020298047022
pays,0.07552520462697358
ess,0.07499458798091348
es,0.07479064566241084
solidaire,0.07014622147049042
Luxembourg,0.06639895625941376
soutenir,0.06545715891757438
fonds,0.0630643262340797
public,0.06305128731069254
difficulté,0.061198683488751876
projet,0.057188736053102936
acteur,0.05064200238050094
mds,0.049996391987275644
lucrativité,0.049996391987275644
EIS,0.049996391987275644
accès,0.049489975653765124
récent,0.049314598232280626
tradition,0.048171007265789156
risque,0.0480427705364877
outil,0.04658519296611132
Uni,0.04643422746194751
trust,0.04566149573245723
juridique,0.04566104496454178
Royaume,0.045580830308287586
évaluation,0.04427840193929193
interventionniste,0.04312574397887188
statut,0.0427086011117086
variété,0.04164222337082584
Hong,0.04058999222528653
Kong,0.04058999222528653
philanthropie,0.03993107458479077
amorçage,0.038790847724053466
sociale,0.038296291391231224
période,0.037615734889423096
nombre,0.03706040364776699
frein,0.03682345492490312
loi,0.03674993564516931
Europe,0.036357807397684364
résultat,0.035356643883063296
intermédiation,0.03529104789611675
euro,0.034875610809019325
dépit,0.03472211646034347
taille,0.03455541248975949
représenter,0.03381629938826743
contraindre,0.03337386553708773
OCDE,0.0328553612105628
type,0.032817559643959
bancaire,0.031748848357777956
Social,0.031748848357777956
économie,0.0314939081030816
bénéficier,0.0313362513582202
investir,0.03089985174381172
gamme,0.029620473457106115
fiscal,0.029269693672177965
garantie,0.028937548365518116
attractif,0.028725530321568597
diversification,0.02832191071318359
instar,0.02832191071318359
besoin,0.028160065878131062
500,0.027247170663690545
reconnaître,0.027181895028441178
option,0.0271654187370893
le,0.027084721703520765
perspective,0.02701132851145564
source,0.026816176451590262
libéral,0.026696153686828584
encadrer,0.026621255386479928
