,0
métropole,0.37260680514248923
attribution,0.2297384778030367
loi,0.17790947961402076
social,0.16116102700487187
politique,0.1580860775074233
logement,0.15213026792446718
département,0.1411257660334373
collectivité,0.1371268132975682
métropolisation,0.13700138276726412
territorial,0.12078477492282536
logique,0.11943042709003511
AJDA,0.10917330070072966
2014,0.10766844417511622
action,0.09882250204564406
public,0.09141451594194726
transfert,0.08771091531065403
aide,0.08737076344914613
communal,0.08732297780626617
compétence,0.08669541944405998
départemental,0.08658020390980661
27,0.08451215422222269
métropolitain,0.08235100414172042
insertion,0.08215892092526204
agir,0.08025581239970339
politico,0.08004510157725889
concerner,0.07850732237404906
établissement,0.07850301321784683
droit,0.07810219241994082
commune,0.07747422691785394
etat,0.07476446477778845
maptam,0.07414151777605012
intercommunal,0.07134284866784377
janvier,0.07106138067466455
nouveau,0.07064578614351441
2010,0.07031776411694693
substance,0.06704242989656663
sectoriel,0.06548100201552348
coopération,0.06521612530767626
confier,0.06484472142834097
système,0.06384722526345873
constituer,0.06366956702264488
intégration,0.06309030884413967
phénomène,0.06307986357092968
administratif,0.06251127717242741
fonctionnel,0.06236341490616918
activité,0.06205174573679373
urbain,0.06071198525047958
hébergement,0.06043726383239968
niveau,0.05967773292575983
territoire,0.05966346925516417
réforme,0.058665726422725675
développement,0.05807767346909379
forme,0.05794649069035292
maîtriser,0.05763975238074752
délinquance,0.05700108023883928
ensemble,0.056369457681731905
espace,0.05595901551848771
économique,0.055110269349680885
2011,0.05440396692133986
délégation,0.05414373376630375
novation,0.054062400650853874
œuvre,0.05373669921202745
dispositif,0.05298053410470332
accès,0.052875409554862224
local,0.05266267846500419
imposer,0.05170020078278037
structure,0.050291223144427306
pouvoir,0.049278995118021356
affirmation,0.04901179443311226
prévention,0.04873380874545951
modèle,0.04836713671336775
16,0.04695884377857871
domaine,0.04695240114563729
extérieur,0.04686996522448107
dysfonctionnel,0.046788557443169856
Lafore,0.046788557443169856
nature,0.04677442507326765
procéder,0.045970134889931305
pôle,0.04476404256182809
cgct,0.04448491066563007
aménagement,0.04442099442570296
conception,0.04379347239990842
connexion,0.04353606781958275
part,0.04345006282107463
champ,0.043434156954192144
statut,0.043428222669590295
décembre,0.043297653197786674
commun,0.04311938358955053
processus,0.04309096798962995
ville,0.043043684239216735
hérité,0.04295442417062859
situer,0.042412047307553
région,0.04228905236795207
effet,0.04221528291343643
bien,0.04060019478864431
entité,0.04012135341354916
entendre,0.04009071788913994
Balladur,0.039670994630278775
mise,0.039540523592868485
provenance,0.039504050059790526
culturel,0.03915723076236689
adjacent,0.038912337088190536
réticulaire,0.038912337088190536
disposer,0.03828768686958805
repose,0.03822377862327471
administration,0.038093914534951985
essentiellement,0.03758880986599513
rapport,0.03734370058003144
fondamentalement,0.037142218797079705
transférer,0.036876390725608804
prendre,0.03677358966904965
urbanisme,0.036679285855615855
décentraliser,0.03649436073544689
partiel,0.03637118204260475
antérieurement,0.03615392830546111
volet,0.036138249627807685
montage,0.036013226191448
requérir,0.035783653389543646
intercommunalité,0.035783653389543646
personne,0.035641247315231904
potentiel,0.035387462760565244
défavoriser,0.03513394203794488
centre,0.034932384059036085
adaptation,0.034859570345607
flux,0.03427964506511078
instituer,0.03425323648980431
échelon,0.03398103992472751
créer,0.033887547062316815
compromis,0.03371828563000727
finalement,0.033689278296302395
socio,0.03368905083756438
déconcentrer,0.033429237675249315
connecter,0.03298064491506354
membre,0.03279099474984012
ensembl,0.03244542708314561
existant,0.03229883833190803
cohérent,0.03223737049373679
structurer,0.03222308470090643
polarisation,0.032215818127971446
