,0
douche,0.390035127816372
bain,0.30808448685528483
hospitalité,0.2854385538248127
laver,0.24476509339559793
dormir,0.18282896616392436
habiter,0.17557176845102557
ville,0.16567986607560287
espace,0.1142898417384554
Delessert,0.11148694400305273
2018,0.1097427197305529
2019,0.10493383231853219
urbain,0.08679806435352005
bricolage,0.08315322264722771
2021,0.08298957557749566
sonore,0.07954809376986723
temporalité,0.0710351553435526
lalca,0.07066523690660587
ll,0.07066523690660587
campement,0.06806885665891275
sac,0.06535253340858514
lieu,0.06456353522419443
porte,0.06224650659421624
faire,0.06162878268413953
marginal,0.061379612386426176
ennemi,0.06094298872130812
manger,0.05980367717652622
éclaté,0.059799175002677216
public,0.05785867274697125
2017,0.05640144318265336
vi,0.05613978257391459
prendre,0.055760381469005756
constellair,0.055743472001526365
LALCA,0.055743472001526365
agent,0.055126399506011926
non,0.05473944547242123
morphologie,0.054494299124931776
Michel,0.054193146124864304
cadastre,0.0529989276799544
parking,0.052169341639245685
personne,0.05189881359471258
samedi,0.05083490669616915
lieux,0.05061710634156711
escalier,0.05018997723976393
abri,0.05008710719296712
in,0.04773046230926729
carte,0.04725119957658165
usager,0.04654494014194115
linge,0.045562553851040626
temps,0.04535847427211668
laisser,0.04478297440310743
Paris,0.043738634499360204
enregistrer,0.04263232700121502
expulsion,0.042104836930435936
pratique,0.0418404379211824
entendre,0.04179325973615848
lundi,0.041667983479500965
2020,0.04165076436455271
endroit,0.04147216223951274
etc,0.04119572861376645
bien,0.0409290637192955
territoire,0.03998392180049741
représentation,0.039929892474478416
précaire,0.03977048137395665
réalité,0.03959227147878474
vendredi,0.039211520045151084
Bricoler,0.03716231466768424
LyonCes,0.03716231466768424
Lalca,0.03716231466768424
arpentage,0.03716231466768424
Jawad,0.03716231466768424
écoutable,0.03716231466768424
être,0.037127628019460034
trouver,0.03689344869953968
fabrique,0.03678999327663409
perrache,0.0363695800984586
cité,0.03615507595826223
octobre,0.03591699173933527
2016,0.03572698109556457
ami,0.03535855556476757
perron,0.03533261845330293
banc,0.035135467511721495
mois,0.03460724627068818
conventionnel,0.03451969053780929
numéro,0.03410436790993243
Chardonnet,0.03403442832945638
travel,0.03403442832945638
Cartes,0.03403442832945638
installation,0.03381391307791796
expérience,0.03356709692946453
installer,0.03356419458584155
logement,0.03356419458584155
habitude,0.033563892319044136
politique,0.033236885193827566
chronologie,0.033188182325951665
to,0.033068376027330704
spatialisation,0.033027473839566474
propre,0.03298022913759733
urbaine,0.032807414370278135
manière,0.03249333457563798
bâtiment,0.03227896067490529
ici,0.03195355158750974
journée,0.03182030820617819
soin,0.03177974556613652
construire,0.0317272885213031
petit,0.0316341170707711
ben,0.031509113898651374
parvis,0.031509113898651374
aller,0.031431369453374304
Lyon,0.0313366974007008
pouvoir,0.03131229724801904
centre,0.031213599208096042
voir,0.030979066569328615
loger,0.03094526591289865
travail,0.030923237229976037
voiture,0.030820758070141004
quotidien,0.030525724446873535
prend,0.030375035900693754
siècle,0.030282150475091637
soir,0.030206109100909175
loin,0.030173149962683932
penser,0.030141083273187468
social,0.030118559524235537
chercher,0.029852328382970344
temporel,0.029754683245717388
pourtant,0.029684882410702298
insurrection,0.029469492107942995
accueil,0.029285115801107178
fille,0.029196108407971297
essentiel,0.028960689532125196
hospitalier,0.028805487779300667
essai,0.028742521007443254
sdf,0.028715646166102813
habitant,0.02811629565145541
extérieur,0.027920230254766844
philosophe,0.02791746356085507
besoin,0.027781394517178412
officiel,0.027699093682807725
parcours,0.027634517490997237
NDLR,0.027505081826751116
mets,0.027505081826751116
récit,0.027333119195353365
venir,0.027220376302222078
Louis,0.027182134218101273
fois,0.02716686730636939
parallèle,0.02703444372283653
amener,0.026781302233769223
habité,0.02677170116311074
place,0.026476390793219926
gentrification,0.02614101336343406
quelque,0.025948959438619336
improviser,0.025948959438619336
appropriation,0.02587377358348226
point,0.02580878323217888
détournement,0.025587759827874947
juin,0.025553293414325915
alcool,0.025417453348084575
grand,0.025291242032302146
abord,0.02525334122219564
entretien,0.02495542447627674
nombre,0.024830215144056072
édition,0.02481278754818889
pause,0.0247940380497541
falloir,0.024763325506869615
Guillaume,0.024511909555333812
amour,0.024511909555333812
média,0.024306151219787017
permettre,0.024129992293347828
toilette,0.02411926322423802
regard,0.024069361223939507
école,0.023881862706376274
poétique,0.023875280232601784
sens,0.02384747347775754
connaissance,0.023797907010566402
portrait,0.023758063613493634
bon,0.023748837087478606
niveau,0.023699840418619854
camion,0.02342364500781433
richesse,0.023253432364299317
notion,0.023231118061485555
recherche,0.023081523202005887
exposé,0.02301312702520619
pan,0.02301312702520619
forme,0.02301231154154001
tête,0.023007264175465923
accès,0.0229073794818762
pareil,0.02263686033499297
sans,0.02263686033499297
coup,0.02259058623622766
éclater,0.02254749927414194
toit,0.022459873489647078
urbanité,0.022459873489647078
week,0.022373916869627933
trop,0.022292786767369958
réparer,0.022289567009856705
end,0.022289567009856705
étage,0.022206764941597356
savoir,0.022202581330913095
interactif,0.022125454883967777
arriver,0.022083052180706723
donnant,0.02204558401822047
passer,0.02202207403568005
radio,0.021967102281654098
appartement,0.021814118610501563
contraignant,0.021814118610501563
éphémère,0.021739528712131247
rue,0.021693045574957333
article,0.02160513681777089
portable,0.021452918999757174
hiver,0.021384023217105946
devenir,0.02127819563362524
organiser,0.020942058356822335
capacité,0.020905592964922646
étranger,0.020881055466718857
laboratoire,0.020881055466718857
Gerland,0.020747393894373915
matin,0.02068840500068226
barrière,0.02068840500068226
citadin,0.020515928486655004
hôtel,0.020515928486655004
Rousse,0.02040450094609402
situation,0.02038703314822785
re,0.020189575273844164
autant,0.02018319374343387
définition,0.020016551665060552
affaire,0.020016551665060552
isolé,0.01998442239612025
concevoir,0.019964946237239208
transformer,0.0199307599061728
anti,0.01978819208404895
diversité,0.019779022761590038
rencontre,0.019745760389187506
pose,0.019663312607822028
connecter,0.019646423793340344
donnée,0.019501369975587685
vouloir,0.019493585125398553
beaucoup,0.019493585125398553
concept,0.019485386782416493
foncier,0.01916168067162884
réaliser,0.019127649640752614
Croix,0.01903804044131696
modeste,0.018957456405104538
demi,0.018878286197088416
défense,0.01880048106088445
écouter,0.018762075840914223
cesse,0.018723994719490378
parcellise,0.01858115733384212
caleçon,0.01858115733384212
PipiJean,0.01858115733384212
pense,0.01858115733384212
Breviglieri,0.01858115733384212
peigner,0.01858115733384212
RIGOUSTE,0.01858115733384212
BayardLEFEVRE,0.01858115733384212
Pocket,0.01858115733384212
CERTEAU,0.01858115733384212
BLANC,0.01858115733384212
cuidado,0.01858115733384212
BEURIER,0.01858115733384212
Armella,0.01858115733384212
habitabilite,0.01858115733384212
7h30,0.01858115733384212
dehorsmohamed,0.01858115733384212
peignais,0.01858115733384212
