,0
âgé,2.6796598259209596
vieillissement,1.8318181484899763
personne,1.675806829282483
habitat,1.6308526548070212
service,1.0098639741324376
logement,0.8290031856735678
animal,0.7934044872860935
immigré,0.7462885491460863
domicile,0.7349711309917943
social,0.6703819363657363
âge,0.6650942267759059
vie,0.6341497460738875
tendance,0.626896673973971
60,0.6233665442521386
métropole,0.5914960358138264
dépendance,0.5881354945415247
politique,0.5712196905353942
direction,0.5630591767050298
projet,0.5444800286228672
public,0.5432595549101571
handicaper,0.5302449855723798
vieillissemer,0.5264093549345042
DPDP,0.5063656704473569
Prospective,0.4966697243790955
phénomène,0.4920089148662975
vieillissant,0.4903759102230285
nan,0.4650060564727184
autonomie,0.4612645305342347
population,0.4543243700147821
solidarité,0.44705010873409257
an,0.44259841770855257
émigré,0.4254807457268531
gériatrie,0.42222696842968443
activité,0.40396306278969835
transversal,0.4008358985809577
emploi,0.39933442569095434
pose,0.39511981112853
maintien,0.3888966713725821
rhône,0.38364684650582115
solution,0.37577790068028616
offre,0.36675650851928826
matière,0.36478393773099616
moyenne,0.36219017518822066
question,0.36117820761309183
apparaître,0.3599272017208028
taux,0.3598574510976198
être,0.35473296620736133
famille,0.3542301696365529
réaliser,0.3519718236420702
territoire,0.3518052480742221
société,0.3495052669181766
lieu,0.3468589663098371
condition,0.34443491658603653
visualisez,0.34420023902832636
développer,0.3409678106519185
démographique,0.3397132327286361
évolution,0.33384155752521716
Dialogue,0.33346560579653717
intelligent,0.33326092379680156
charge,0.33271750795087107
établissement,0.32886648532893065
Madeleine,0.3272534508648076
aide,0.32421216487706234
maladie,0.32419606777367366
supérieur,0.3226586011336437
PAPH,0.3217283040135983
Solidaire,0.32010468305210865
vieillir,0.3172845314106388
prise,0.3153546650435554
institution,0.3153176854789702
Lyon,0.3141033177247481
alternative,0.31008210817362397
dhl,0.30990737125752876
français,0.3063379635862628
pdf,0.3052409462966593
étude,0.30155701158534065
interrogation,0.29974279448871244
aidant,0.2988805009380114
vieillesse,0.29583072250734266
action,0.29361763216511483
édité,0.29328212892708094
familier,0.28898959751917813
droit,0.28667880220936476
part,0.2850012442866692
patient,0.2837311806197781
histroriqu,0.2834901701534209
isolement,0.28299965727791504
forme,0.2817536054043602
familial,0.27990967706614245
hébergement,0.2783270069985722
néerlandais,0.276309213061479
perte,0.27574766948147084
psycho,0.274052640233952
paradigmatique,0.26953245799844894
Réflexions,0.26953245799844894
téléchargemer,0.26596654063694103
offrir,0.2635344818734594
mariage,0.26262640299772466
sommaire,0.2619332322823604
croiser,0.26055629436408023
développement,0.2603080234105877
Centena,0.2600027142576664
interviews_centena,0.2600027142576664
thème,0.2589494214406317
2015,0.2583838057775156
nouveau,0.2523407432748163
Quelle,0.25194782031858315
rééducation,0.2516354156431771
ailleurs,0.24867587840215669
objectif,0.24735526161693347
accompagner,0.24606308874443547
circulaire,0.244501627043326
Alzheimer,0.24360636710300934
cadre,0.24167313991999273
levier,0.23973018204312876
résident,0.2387220008284271
travail,0.2368120130953037
souhaiter,0.23281749468036597
endiguer,0.23281227563906182
potentiel,0.23271612628807442
cachan,0.2323333960733808
europe2,0.23075876044082738
origine4,0.23075876044082738
gérontologique5,0.23075876044082738
2004,0.22756300719787778
besoin,0.2274256749153506
pays,0.22644199757973166
om,0.2222493201513397
2050,0.2206276169274003
les,0.2206038427261874
panacée,0.2204506153818063
transversau,0.22022748756412272
France3,0.21939729293834537
pourcent,0.2191892130383002
bien,0.2182853608842582
collectif,0.21773077719838663
allongement,0.21708603879479718
salarier,0.21643990781077177
Nadine,0.21623477649054365
délégation,0.21449323711280283
contexte,0.21448961229266053
initiative,0.21276997234528397
ensemble,0.21230860310380056
canton,0.21190757056234694
livret,0.21118934860877006
prospective,0.21101342828514144
exemple,0.2101910780746574
étranger,0.21001909964183918
infographie,0.20966435508202835
mutation,0.20940985345051516
enfant,0.2090693226176682
couple,0.20836792971272955
source,0.2071327203316716
stipule,0.20648297151264033
Journée,0.2061805892441608
rentrer,0.20539144448389843
domaine,0.20536293751410964
personnel,0.20451004517774019
Public,0.20419855696853706
vis,0.20312724571827512
acteur,0.2029059113441159
intégralité,0.20274652646794467
existant,0.2022268862606716
nombre,0.20152088830113554
Foucauld,0.20109698131290707
thérapeute,0.2009063754939335
ville,0.20044206167826623
choix,0.1999799063392725
spécifiquement,0.1996534057483784
synthèse,0.19960913630356636
inflation,0.19626177776064482
innovant,0.19590893688105449
Surinam,0.19357664838530214
22,0.19344992602229721
proche,0.19175208809826727
synthétiser,0.19026837510289524
réflexion,0.18979723196696766
rôle,0.18966673513527277
proposition,0.18930115994288466
époux,0.1874821136086281
association,0.18685758390737953
groupe,0.18639002400561383
thématique,0.18568929331947132
présence,0.18475613205836605
appartement,0.18180585384353715
défaire,0.18123675978024884
approche,0.18121182405030173
Fraisse,0.1793353554375765
ko,0.17902240661037214
effectuer,0.17871535074974093
milieu,0.1778396975551907
autochtoner,0.17728364405285546
européen,0.17689077430242123
formé,0.17668267761468354
national,0.17487591594238056
améliorer,0.17484664203930006
limite,0.17395243347755063
formaliser,0.17378105173065928
11,0.17366691437166062
veille,0.1736654080761777
créer,0.17308832579272082
initiativer,0.17216225615430503
favoriser,0.17201507669346783
état,0.17198657742982215
faire,0.17164161857928192
secteur,0.17121775908957348
parent,0.1707671869042307
caractéristique,0.1705972967417931
professionnel,0.16879085157081722
ampleur,0.1681605701979348
42,0.16788316778743975
communauté,0.1669424226370513
cibler,0.16647073592219308
etc,0.16612614815254634
pouvoir,0.1657417717062326
